Brand,Model,CPU,GPU,RAM_GB,Storage_Type,Storage_GB,Touchscreen,Weight_kg,Screen_Size_inch,Price_SGD
Microsoft,Surface Laptop Studio,Intel i5-14600H,NVIDIA RTX 4050,32,SSD,512,False,1.96,15.6,1988.29
Microsoft,Surface Book 3,AMD Ryzen 7 8800H,AMD Radeon 780M,128,SSD,2048,True,1.06,14.0,3117.36
Microsoft,Surface Go 3,Intel i7-14700H,NVIDIA RTX 4070,8,SSD,1024,False,1.73,16.0,2866.4
Microsoft,Surface Book 3,AMD Ryzen 7 8800H,AMD Radeon 780M,32,SSD,256,False,2.72,18.4,1863.93
Microsoft,Surface Pro 8,Intel i7-14700H,NVIDIA RTX 4070,8,SSD,512,False,1.36,14.0,2759.49
Microsoft,Surface Go 3,Intel i9-14900HK,NVIDIA RTX 4070,64,SSD,256,True,2.5,16.0,3485.1
Microsoft,Surface Book 3,Intel i9-14900HK,NVIDIA RTX 4070,64,SSD,256,True,1.18,13.3,3640.13
Microsoft,Surface Go 3,Intel i5-14500H,NVIDIA RTX 3050,128,SSD,256,True,2.97,18.4,2629.43
Microsoft,Surface Go 3,Intel i9-14900HK,NVIDIA RTX 4070,64,SSD,4096,False,1.61,16.0,4149.11
Microsoft,Surface Book 3,AMD Ryzen 5 8600H,NVIDIA RTX 4050,16,SSD,4096,True,2.08,15.6,2635.2
Microsoft,Surface Pro 8,Intel Core Ultra 9 15700H,NVIDIA RTX 4080,16,SSD,512,False,1.94,15.6,3374.87
Microsoft,Surface Go 3,Intel i9-14900HK,NVIDIA RTX 4070,128,SSD,256,True,3.29,17.3,3945.58
Microsoft,Surface Book 3,AMD Ryzen 5 8600H,NVIDIA RTX 4050,32,SSD,512,False,2.21,15.6,1930.21
Microsoft,Surface Laptop Studio,AMD Ryzen 5 8600H,NVIDIA RTX 3050,16,SSD,1024,False,1.17,14.0,1969.37
Microsoft,Surface Laptop 5,Intel Core Ultra 7 15500H,Intel Arc A750M,64,SSD,1024,True,1.62,16.0,3311.95
Microsoft,Surface Laptop Studio,AMD Ryzen 7 8800H,AMD Radeon 780M,128,SSD,256,False,3.18,18.4,2419.8
Microsoft,Surface Book 3,AMD Ryzen 7 8800H,NVIDIA RTX 4070,128,SSD,1024,True,3.14,17.3,3807.52
Microsoft,Surface Laptop Studio,Intel i7-14800H,NVIDIA RTX 4080,64,SSD,256,False,1.94,15.6,3327.28
Microsoft,Surface Laptop Studio,Intel Core Ultra 7 15500H,NVIDIA RTX 4060,16,SSD,1024,False,2.65,17.3,2432.99
Microsoft,Surface Laptop 5,Intel i5-14600H,NVIDIA RTX 3050,32,SSD,512,True,2.57,17.3,2104.28
Microsoft,Surface Go 3,Intel i7-14700H,NVIDIA RTX 4070,8,SSD,256,False,3.28,17.3,2616.15
Microsoft,Surface Book 3,Intel i5-14600H,NVIDIA RTX 3050,8,SSD,512,False,2.48,16.0,1780.73
Microsoft,Surface Book 3,Intel i7-14700H,NVIDIA RTX 4070,128,SSD,2048,True,1.94,16.0,4123.58
Microsoft,Surface Book 3,AMD Ryzen 7 8800H,NVIDIA RTX 4070,32,SSD,4096,False,3.31,18.4,3516.96
Microsoft,Surface Book 3,Intel i5-14600H,NVIDIA RTX 3050,64,SSD,256,False,1.61,15.6,2113.77
Microsoft,Surface Book 3,Intel i9-14900HK,NVIDIA RTX 4080,16,SSD,256,False,3.32,17.3,3194.21
Microsoft,Surface Pro 8,AMD Ryzen 7 8800H,AMD Radeon 780M,8,SSD,4096,True,2.81,17.3,2619.51
Microsoft,Surface Laptop 5,Intel i5-14500H,NVIDIA RTX 3050,32,SSD,2048,False,2.41,15.6,2180.49
Microsoft,Surface Pro 8,Intel i7-14800H,NVIDIA RTX 4080,64,SSD,1024,False,1.41,13.3,3649.33
Microsoft,Surface Pro 8,AMD Ryzen 7 8800H,NVIDIA RTX 4070,32,SSD,512,False,2.11,16.0,2818.55
Microsoft,Surface Laptop 5,Intel Core Ultra 7 15500H,NVIDIA RTX 4070,16,SSD,512,False,1.07,13.3,3017.31
Microsoft,Surface Laptop Studio,Intel i7-14700H,NVIDIA RTX 4060,32,SSD,512,False,1.45,13.3,2353.5
Microsoft,Surface Laptop Studio,Intel i7-14800H,NVIDIA RTX 4080,16,SSD,2048,True,2.11,16.0,3594.96
Microsoft,Surface Go 3,Intel Core Ultra 7 15500H,Intel Arc A750M,128,SSD,4096,True,3.28,17.3,4328.63
Microsoft,Surface Go 3,Intel i5-14600H,NVIDIA RTX 4050,16,SSD,1024,True,1.99,15.6,2182.67
Microsoft,Surface Pro 8,AMD Ryzen 7 8800H,AMD Radeon 780M,128,SSD,4096,False,1.12,14.0,3306.79
Microsoft,Surface Book 3,AMD Ryzen 5 8600H,AMD Radeon 680M,32,SSD,4096,False,1.35,14.0,2393.78
Microsoft,Surface Book 3,AMD Ryzen 5 8600H,NVIDIA RTX 3050,64,SSD,4096,True,3.21,17.3,2891.62
Microsoft,Surface Book 3,Intel i9-14900HK,NVIDIA RTX 4070,32,SSD,4096,True,1.04,14.0,4234.43
Microsoft,Surface Laptop 5,Intel i5-14500H,NVIDIA RTX 3050,64,SSD,1024,False,1.87,15.6,2220.85
Microsoft,Surface Pro 8,Intel i7-14700H,NVIDIA RTX 4070,128,SSD,256,True,1.26,13.3,3818.21
Microsoft,Surface Book 3,Intel i7-14700H,NVIDIA RTX 4060,8,SSD,512,True,1.08,13.3,2412.63
Microsoft,Surface Go 3,Intel Core Ultra 7 15500H,NVIDIA RTX 4060,32,SSD,1024,False,2.06,15.6,2520.11
Microsoft,Surface Go 3,AMD Ryzen 5 8600H,AMD Radeon 680M,128,SSD,4096,True,1.62,15.6,3160.41
Microsoft,Surface Laptop 5,AMD Ryzen 9 8900HX,AMD Radeon 780M,8,SSD,256,True,2.83,17.3,2117.56
Microsoft,Surface Book 3,Intel i5-14600H,NVIDIA RTX 4050,16,SSD,512,True,2.03,16.0,2099.28
Microsoft,Surface Pro 8,Intel i5-14500H,NVIDIA RTX 3050,8,SSD,256,False,1.37,13.3,1750.53
Microsoft,Surface Pro 8,AMD Ryzen 7 8800H,NVIDIA RTX 4070,32,SSD,256,False,1.1,14.0,2869.33
Microsoft,Surface Laptop 5,Intel i7-14700H,NVIDIA RTX 4060,64,SSD,256,True,1.06,13.3,2740.38
Microsoft,Surface Pro 8,Intel i9-14900HK,NVIDIA RTX 4080,32,SSD,256,True,1.01,13.3,3622.15
Microsoft,Surface Laptop Studio,Intel i7-14700H,NVIDIA RTX 4070,8,SSD,2048,False,1.31,14.0,3141.28
Microsoft,Surface Go 3,AMD Ryzen 7 8800H,AMD Radeon 780M,16,SSD,1024,True,1.22,13.3,2190.26
Microsoft,Surface Pro 8,Intel Core Ultra 7 15500H,NVIDIA RTX 4070,64,SSD,1024,False,3.31,17.3,3400.12
Microsoft,Surface Laptop 5,Intel Core Ultra 7 15500H,NVIDIA RTX 4070,128,SSD,2048,False,1.34,14.0,4207.5
Microsoft,Surface Laptop Studio,Intel i5-14600H,Intel Iris Xe,8,SSD,1024,False,2.0,16.0,1683.66
Microsoft,Surface Go 3,AMD Ryzen 5 8600H,NVIDIA RTX 3050,128,SSD,512,False,1.12,13.3,2513.2
Microsoft,Surface Go 3,Intel i9-14900HK,NVIDIA RTX 4070,64,SSD,2048,True,1.11,14.0,4086.15
Microsoft,Surface Go 3,AMD Ryzen 9 8900HX,AMD Radeon 780M,128,SSD,4096,True,3.0,18.4,3552.26
Microsoft,Surface Laptop 5,Intel Core Ultra 7 15500H,NVIDIA RTX 4060,16,SSD,256,False,1.14,14.0,2329.66
Microsoft,Surface Book 3,Intel i7-14800H,NVIDIA RTX 4080,16,SSD,256,True,1.59,15.6,3260.1
Microsoft,Surface Pro 8,AMD Ryzen 9 8900HX,NVIDIA RTX 4080,32,SSD,1024,True,1.02,13.3,3813.9
Microsoft,Surface Laptop 5,Intel i7-14800H,NVIDIA RTX 4080,32,SSD,1024,True,1.92,16.0,3573.41
Microsoft,Surface Laptop Studio,Intel i5-14600H,NVIDIA RTX 3050,8,SSD,512,False,1.15,14.0,1845.22
Microsoft,Surface Laptop Studio,Intel i7-14800H,NVIDIA RTX 4080,16,SSD,1024,False,3.18,18.4,3178.66
Microsoft,Surface Go 3,AMD Ryzen 9 8900HX,AMD Radeon 780M,16,SSD,4096,False,2.14,16.0,2682.38
Microsoft,Surface Laptop 5,Intel Core Ultra 7 15500H,Intel Arc A750M,16,SSD,2048,True,1.77,16.0,3166.45
Microsoft,Surface Go 3,AMD Ryzen 9 8900HX,NVIDIA RTX 4070,128,SSD,512,False,1.75,16.0,3757.84
Microsoft,Surface Pro 8,Intel i9-14900HK,NVIDIA RTX 4070,32,SSD,512,False,1.02,14.0,3301.18
Microsoft,Surface Book 3,Intel Core Ultra 9 15700H,Intel Arc A750M,32,SSD,2048,False,1.32,13.3,3354.94
Microsoft,Surface Laptop Studio,AMD Ryzen 9 8900HX,NVIDIA RTX 4070,128,SSD,256,True,1.2,14.0,3999.44
Microsoft,Surface Book 3,AMD Ryzen 5 8600H,AMD Radeon 680M,16,SSD,4096,True,2.7,18.4,2422.62
Microsoft,Surface Pro 8,AMD Ryzen 7 8800H,AMD Radeon 780M,32,SSD,1024,False,2.06,16.0,2055.91
Microsoft,Surface Pro 8,Intel Core Ultra 7 15500H,Intel Arc A750M,16,SSD,4096,False,1.73,15.6,3317.34
Microsoft,Surface Pro 8,AMD Ryzen 7 8800H,AMD Radeon 780M,16,SSD,256,True,1.04,13.3,2078.48
Microsoft,Surface Laptop 5,Intel i5-14600H,NVIDIA RTX 4050,16,SSD,256,False,3.33,18.4,1834.77
Microsoft,Surface Go 3,AMD Ryzen 7 8800H,NVIDIA RTX 4070,64,SSD,512,False,2.24,15.6,3072.88
Microsoft,Surface Book 3,AMD Ryzen 9 8900HX,AMD Radeon 780M,16,SSD,256,True,1.16,13.3,2248.93
Microsoft,Surface Go 3,Intel i7-14800H,NVIDIA RTX 4060,8,SSD,1024,False,2.2,15.6,2309.41
Microsoft,Surface Book 3,Intel i5-14500H,NVIDIA RTX 3050,64,SSD,2048,True,2.94,17.3,2617.12
Microsoft,Surface Laptop Studio,Intel i7-14700H,NVIDIA RTX 4070,64,SSD,1024,False,1.12,14.0,3340.57
Microsoft,Surface Book 3,AMD Ryzen 5 8600H,AMD Radeon 680M,8,SSD,4096,False,2.38,15.6,2201.48
Microsoft,Surface Pro 8,Intel i5-14500H,NVIDIA RTX 3050,32,SSD,4096,True,2.13,15.6,2746.95
Microsoft,Surface Go 3,Intel i7-14700H,NVIDIA RTX 4070,8,SSD,512,True,1.79,15.6,2938.63
Microsoft,Surface Book 3,AMD Ryzen 9 8900HX,NVIDIA RTX 4070,64,SSD,1024,True,1.24,14.0,3787.8
Microsoft,Surface Book 3,Intel i9-14900HK,NVIDIA RTX 4070,16,SSD,1024,False,1.09,13.3,3290.07
Microsoft,Surface Pro 8,Intel i7-14700H,NVIDIA RTX 4070,16,SSD,256,False,1.99,16.0,2693.44
Microsoft,Surface Laptop 5,Intel i7-14800H,NVIDIA RTX 4060,128,SSD,512,False,1.36,14.0,3073.12
Microsoft,Surface Book 3,AMD Ryzen 9 8900HX,NVIDIA RTX 4070,128,SSD,256,True,3.3,17.3,3942.6
Microsoft,Surface Pro 8,AMD Ryzen 5 8600H,AMD Radeon 680M,8,SSD,512,True,2.41,16.0,1763.44
Microsoft,Surface Laptop 5,AMD Ryzen 5 8600H,AMD Radeon 680M,128,SSD,512,False,2.07,16.0,2325.35
Microsoft,Surface Go 3,Intel i5-14500H,NVIDIA RTX 4050,32,SSD,256,False,1.96,16.0,1900.62
Microsoft,Surface Go 3,Intel i7-14800H,NVIDIA RTX 4070,32,SSD,512,False,1.15,13.3,3035.86
Microsoft,Surface Go 3,Intel i9-14900HK,NVIDIA RTX 4070,8,SSD,256,True,2.46,15.6,3100.12
Microsoft,Surface Book 3,AMD Ryzen 5 8600H,AMD Radeon 680M,64,SSD,4096,True,3.13,18.4,2723.08
Microsoft,Surface Laptop 5,Intel i9-14900HK,NVIDIA RTX 4080,32,SSD,512,True,2.12,16.0,3585.72
Microsoft,Surface Go 3,Intel i7-14700H,NVIDIA RTX 4060,16,SSD,1024,True,1.05,14.0,2627.17
